# time zupt px py pz vx vy vz bax bay baz dt clones
44.844715 1 -0.00160073262486  0.00870506767028  0.00431090020083 -0.00219270543225   0.0268205578496   0.0031976695832 0.00600003233877  -0.178712457829 -0.0524288969056 0.00181335584555 9
44.896799 1 -0.00159765493012   0.0086976621094  0.00431788089041 -0.00220590143235    0.026803016365  0.00320765968091 0.00599599836383  -0.178719644074 -0.0524370621182 0.00181335584555 9
44.948882 1 -0.00160269115261  0.00869187193182  0.00434767317883 -0.00222492769625   0.0268038402147  0.00325012464496 0.00600032313186  -0.178755913638 -0.0524505167699 0.00181335584555 9
45.000965 1 -0.00159799553253  0.00868820966078  0.00436713638817 -0.0022366969379  0.0267972520877 0.00327789167123 0.00600026416855  -0.178779037957 -0.0524616712363 0.00181335584555 9
45.053048 1 -0.00159769068434  0.00868678555705  0.00439012417802 -0.00225016342755   0.0267881262731  0.00331068654013 0.00599864237702  -0.178806900008 -0.0524731846539 0.00181335584555 9
45.105126 1 -0.0015991675681 0.00869883334687 0.00440972839233 -0.00225229447866   0.0268863487221  0.00333845912728 0.00603654785751  -0.178831491517 -0.0524764234311 0.00181335584555 9
45.157215 1 -0.00157660900736  0.00869436559415  0.00440275299582 -0.00223867687567   0.0268261016639  0.00332864304612  0.0060124812139  -0.178822375776 -0.0524775745859 0.00181335584555 9
45.209299 1 -0.00158019410409  0.00866858342578  0.00441876216913 -0.00224166418997   0.0267301851944  0.00335159923007 0.00598187713558  -0.178843200256 -0.0524837379019 0.00181335584555 9
45.261382 1 -0.00157922766001  0.00869236282231  0.00441494628432 -0.00227492938631   0.0267432464806  0.00334621653741 0.00597997397476  -0.178834378797 -0.0524965090763 0.00181335584555 9
45.313465 1  -0.001635293646 0.00867924930958 0.00446481214091 -0.00234598133407   0.0267433855145  0.00341726601162 0.00598833585707  -0.178895167849 -0.0525201941717 0.00181335584555 9
45.365548 1 -0.00163239396238  0.00867939329306  0.00447514946884  -0.002353972296  0.0267630834429 0.00343197519593 0.00599747276534  -0.178907140426 -0.0525266493394 0.00181335584555 9
45.417631 1 -0.00164428609418  0.00868836143569  0.00451228336794 -0.00239696569616   0.0268070369642  0.00348486393262 0.00601624224637  -0.178950765068 -0.0525491867087 0.00181335584555 9
45.469715 1 -0.00162974219181  0.00868606611792  0.00449542038729 -0.00236751198166   0.0268222415581  0.00346078351353 0.00602204935396  -0.178931098566 -0.0525370042322 0.00181335584555 9
45.521798 1  -0.001639905392 0.00867650828228 0.00449950870403 -0.00237512726047   0.0268094574552  0.00346661249527 0.00602009123018  -0.178936432633 -0.0525380566021 0.00181335584555 9
45.573877 1 -0.00165276842426  0.00866185467247  0.00452115960033 -0.00240105448315   0.0267744220501  0.00349752418766 0.00601164108848  -0.178962587785 -0.0525508842838 0.00181335584555 9
45.625964 1 -0.00164844935893  0.00865547372634  0.00453622752879 -0.00240981157197   0.0267444608271  0.00351906319739 0.0060019202257 -0.178980719922 -0.052560529526 0.00181335584555 9
45.678048 1 -0.00165745602011  0.00865914152971  0.00453152096325 -0.00241101041419   0.0267334911512  0.00351237091763 0.00599549710635  -0.178975423961 -0.0525571201284 0.00181335584555 9
45.730131 1 -0.00164385463836  0.00865126549678  0.00452654129882 -0.00238957486121   0.0267304960465  0.00350526082165 0.00599631221229  -0.178970251302 -0.0525513095795 0.00181335584555 9
45.782214 1 -0.00164700769384  0.00864846701909  0.00453545319401 -0.00240641246244   0.0267389394302  0.00351795637767 0.00600189166342   -0.17897996433 -0.0525595372308 0.00181335584555 9
45.834298 1 -0.00164243127425  0.00865922292909  0.00454343377166 -0.00240866556887   0.0267640510717  0.00352931028933 0.00600985930365  -0.178989516346 -0.0525637078951 0.00181335584555 9
45.886381 1 -0.00164516804526  0.00866785721713  0.00453831669507 -0.00240271777506   0.0267889608949  0.00352197308904 0.00601748236001  -0.178983789352 -0.0525583896106 0.00181335584555 9
45.938465 1 -0.00165882998905  0.00866778585621  0.00453310085655 -0.00240882253454   0.0267900750261  0.00351452393904  0.0060176794388  -0.178977589023 -0.0525549155813 0.00181335584555 9
45.990547 1 -0.00165988782732   0.0086555132985  0.00454355853567 -0.00241778175512   0.0267628507306  0.00352946899131 0.00601058446211  -0.178990265726 -0.0525616763324 0.00181335584555 9
46.042632 1 -0.00166083795941  0.00865599758206  0.00454842756583 -0.0024188620013  0.0267450195908 0.00353644377162 0.00600261612635  -0.178996683045 -0.0525635151221 0.00181335584555 9
46.094714 1 -0.00165923392479  0.00865727192561  0.00454294309552 -0.00240925631533   0.0267369632319  0.00352863597245 0.00599795621114  -0.178990644157 -0.0525586232741 0.00181335584555 9
46.146798 1 -0.00167085949123  0.00865294502134  0.00455029503641 -0.00241796984612   0.0267331791479  0.00353910739799 0.00599831797729  -0.179000291211 -0.0525603918864 0.00181335584555 9
46.19888 1 -0.00167792991639  0.00865138017557  0.00456567032973 -0.00243186313477   0.0267366343869  0.00356101767956 0.00600165273036  -0.179019280186 -0.0525680620304 0.00181335584555 9
46.250964 1 -0.00167169699221  0.00864668445502  0.00456421982841 -0.00242400926173   0.0267494065498  0.00355891753488 0.00600912472774  -0.179017648025 -0.0525660318916 0.00181335584555 9
46.303047 1 -0.00167870498594  0.00864873624913  0.00456077434045 -0.00242353023887   0.0267648908475  0.00355396968369 0.00601529785675  -0.179013832369 -0.0525620603536 0.00181335584555 9
46.355131 1 -0.00169211201616  0.00864644446285  0.00456459415581 -0.00243842920858   0.0267607868998  0.00355941553847 0.00601463947209  -0.179018292533 -0.0525650354688 0.00181335584555 9
46.407215 1 -0.00168632093712  0.00864294803943  0.00457222084899 -0.0024329190112  0.0267493285193 0.00357030373022 0.00601096391088  -0.179028476173 -0.0525668841533 0.00181335584555 9
